,x,y,z,layer,qt,fs
979,4,5,0,3,5.113557355796804,84.6135573557968
980,4,5,1,3,5.074020647228119,84.57402064722812
981,4,5,2,3,5.043584604824969,84.54358460482497
982,4,5,3,3,5.024744269984747,84.52474426998475
983,4,5,4,3,5.020137851265632,84.52013785126563
984,4,5,5,3,5.033006356691735,84.53300635669173
985,4,5,6,3,5.066962049391997,84.566962049392
986,4,5,7,3,5.12492838497531,84.6249283849753
987,4,5,8,3,5.2075443503991785,84.70754435039917
988,4,5,9,3,5.311657043768712,84.8116570437687
989,4,5,10,3,5.429598456111379,84.92959845611138
990,4,6,0,3,4.896391102751846,84.39639110275185
991,4,6,1,3,4.8865623618618494,84.38656236186185
992,4,6,2,3,4.894941197207513,84.39494119720752
993,4,6,3,3,4.917399202662398,84.4173992026624
994,4,6,4,3,4.949369890549774,84.44936989054978
995,4,6,5,3,4.98816925636113,84.48816925636113
996,4,6,6,3,5.034206317362458,84.53420631736246
997,4,6,7,3,5.090539837601941,84.59053983760194
998,4,6,8,3,5.160952776827123,84.66095277682712
999,4,6,9,3,5.247343578759453,84.74734357875946
1000,4,6,10,3,5.3475129993271295,84.84751299932714
1001,4,7,0,3,4.740496831180646,84.24049683118065
1002,4,7,1,3,4.754793826985226,84.25479382698522
1003,4,7,2,3,4.793435737459429,84.29343573745943
1004,4,7,3,3,4.847817905899456,84.34781790589946
1005,4,7,4,3,4.90829531488304,84.40829531488303
1006,4,7,5,3,4.967769094660471,84.46776909466047
1007,4,7,6,3,5.023942358422482,84.52394235842249
1008,4,7,7,3,5.079409195986673,84.57940919598667
1009,4,7,8,3,5.139643397500091,84.6396433975001
1010,4,7,9,3,5.209779813728256,84.70977981372826
1011,4,7,10,3,5.291499326271771,84.79149932627178
1012,4,8,0,3,4.656592832102816,84.15659283210282
1013,4,8,1,3,4.6864105697937495,84.18641056979375
1014,4,8,2,3,4.74337037590308,84.24337037590308
1015,4,8,3,3,4.816934108050202,84.3169341080502
1016,4,8,4,3,4.89504354609411,84.39504354609412
1017,4,8,5,3,4.968240897722654,84.46824089772265
1018,4,8,6,3,5.032410551965739,84.53241055196574
1019,4,8,7,3,5.089177168806275,84.58917716880627
1020,4,8,8,3,5.143983847283046,84.64398384728305
1021,4,8,9,3,5.2027827614832285,84.70278276148323
1022,4,8,10,3,5.268730561306726,84.76873056130673
1023,4,9,0,3,4.630131588015364,84.13013158801536
1024,4,9,1,3,4.664118831412675,84.16411883141268
1025,4,9,2,3,4.72553554828899,84.22553554828899
1026,4,9,3,3,4.804560611657744,84.30456061165775
1027,4,9,4,3,4.889500751605896,84.3895007516059
1028,4,9,5,3,4.9706778864398276,84.47067788643983
1029,4,9,6,3,5.043041873032066,84.54304187303207
1030,4,9,7,3,5.106599396510751,84.60659939651075
1031,4,9,8,3,5.164726395087697,84.6647263950877
1032,4,9,9,3,5.221300835000333,84.72130083500033
1033,4,9,10,3,5.27798533424675,84.77798533424675
1034,4,10,0,3,4.631024937286338,84.13102493728634
1035,4,10,1,3,4.656339237673354,84.15633923767335
1036,4,10,2,3,4.70860335365624,84.20860335365624
1037,4,10,3,3,4.781101440363983,84.28110144036398
1038,4,10,4,3,4.864877642526436,84.36487764252644
1039,4,10,5,3,4.951717759552498,84.4517177595525
1040,4,10,6,3,5.03610285211243,84.53610285211244
1041,4,10,7,3,5.115447551618099,84.6154475516181
1042,4,10,8,3,5.188813292100111,84.68881329210011
1043,4,10,9,3,5.255006473718995,84.75500647371899
1044,4,10,10,3,5.311196311141192,84.81119631114119
1045,4,11,0,3,4.629158184820156,84.12915818482016
1046,4,11,1,3,4.633851409027769,84.13385140902777
1047,4,11,2,3,4.666224880947162,84.16622488094715
1048,4,11,3,3,4.724374113741918,84.22437411374192
1049,4,11,4,3,4.803549796200628,84.30354979620063
1050,4,11,5,3,4.897786644600577,84.39778664460057
1051,4,11,6,3,5.000884605404649,84.50088460540465
1052,4,11,7,3,5.106387624214333,84.60638762421434
1053,4,11,8,3,5.206914459830458,84.70691445983046
1054,4,11,9,3,5.293683898785649,84.79368389878564
1055,4,11,10,3,5.357062991554933,84.85706299155494
1056,4,12,0,3,4.608714802238095,84.1087148022381
1057,4,12,1,3,4.584708344893144,84.08470834489314
1058,4,12,2,3,4.591712456751878,84.09171245675188
1059,4,12,3,3,4.633294917833824,84.13329491783382
1060,4,12,4,3,4.709161331182609,84.20916133118261
1061,4,12,5,3,4.815299560272314,84.31529956027231
1062,4,12,6,3,4.943967856205538,84.44396785620553
1063,4,12,7,3,5.083534104173682,84.58353410417368
1064,4,12,8,3,5.218671297051575,84.71867129705157
1065,4,12,9,3,5.331629772083583,84.83162977208359
1066,4,12,10,3,5.4050307048617405,84.90503070486174
1067,4,13,0,3,4.5750505537512645,84.07505055375127
1068,4,13,1,3,4.520616487647672,84.02061648764767
1069,4,13,2,3,4.503287237965842,84.00328723796584
1070,4,13,3,3,4.531560901517185,84.03156090151718
1071,4,13,4,3,4.60863087754888,84.10863087754888
1072,4,13,5,3,4.731240946183874,84.23124094618387
1073,4,13,6,3,4.888937747852166,84.38893774785217
1074,4,13,7,3,5.064037679287532,84.56403767928754
1075,4,13,8,3,5.2328978673122375,84.73289786731223
1076,4,13,9,3,5.36903054742324,84.86903054742324
1077,4,13,10,3,5.448090106492556,84.94809010649256
1078,4,14,0,3,4.551306388356775,84.05130638835678
1079,4,14,1,3,4.471901953095294,83.9719019530953
1080,4,14,2,3,4.437220224377156,83.93722022437716
1081,4,14,3,3,4.459110984043892,83.95911098404389
1082,4,14,4,3,4.542452459735277,84.04245245973527
1083,4,14,5,3,4.683154186926663,84.18315418692666
1084,4,14,6,3,4.867102772376758,84.36710277237675
1085,4,14,7,3,5.0705651127907885,84.57056511279079
1086,4,14,8,3,5.262625906392123,84.76262590639212
1087,4,14,9,3,5.409968119185275,84.90996811918528
1088,4,14,10,3,5.4836329516874915,84.9836329516875
1089,4,15,0,3,4.566541939692396,84.0665419396924
1090,4,15,1,3,4.473350750684052,83.97335075068405
1091,4,15,2,3,4.431764705965918,83.93176470596592
1092,4,15,3,3,4.454874784202412,83.95487478420242
1093,4,15,4,3,4.547273509042537,84.04727350904254
1094,4,15,5,3,4.702722707331371,84.20272270733138
1095,4,15,6,3,4.903229218120957,84.40322921812096
1096,4,15,7,3,5.120109271364202,84.6201092713642
1097,4,15,8,3,5.317507240975321,84.81750724097532
1098,4,15,9,3,5.458420403331926,84.95842040333193
1099,4,15,10,3,5.512542654105469,85.01254265410547
1100,4,16,0,3,4.640851940298957,84.14085194029896
1101,4,16,1,3,4.547280687394222,84.04728068739422
1102,4,16,2,3,4.509010017637973,84.00901001763798
1103,4,16,3,3,4.538447886893159,84.03844788689315
1104,4,16,4,3,4.638507034087119,84.13850703408711
1105,4,16,5,3,4.800346247569782,84.30034624756978
1106,4,16,6,3,5.002859782300819,84.50285978230082
1107,4,16,7,3,5.214453868522808,84.71445386852281
1108,4,16,8,3,5.397392158146992,84.89739215814699
1109,4,16,9,3,5.5145040126298,85.0145040126298
1110,4,16,10,3,5.537337779769859,85.03733777976986
1111,4,17,0,3,4.774114152780469,84.27411415278047
1112,4,17,1,3,4.69138489717224,84.19138489717224
1113,4,17,2,3,4.6627757775801895,84.1627757775802
1114,4,17,3,3,4.698967064698079,84.19896706469808
1115,4,17,4,3,4.8009251565622275,84.30092515656223
1116,4,17,5,3,4.957869618816352,84.45786961881635
1117,4,17,6,3,5.14721143145319,84.64721143145319
1118,4,17,7,3,5.336904860843654,84.83690486084366
1119,4,17,8,3,5.4902755700927965,84.99027557009279
1120,4,17,9,3,5.572874811375553,85.07287481137556
1121,4,17,10,3,5.560293924684797,85.0602939246848
1122,4,18,0,3,4.943287505564589,84.44328750556458
1123,4,18,1,3,4.876734680240936,84.37673468024093
1124,4,18,2,3,4.858022746300627,84.35802274630063
1125,4,18,3,3,4.896343744798062,84.39634374479806
1126,4,18,4,3,4.99171943921754,84.49171943921753
1127,4,18,5,3,5.133039003543297,84.6330390035433
1128,4,18,6,3,5.298238506372015,84.79823850637202
1129,4,18,7,3,5.456973038785817,84.95697303878582
1130,4,18,8,3,5.575620184958416,85.07562018495841
1131,4,18,9,3,5.6239277256953155,85.12392772569531
1132,4,18,10,3,5.582132229332028,85.08213222933203
1133,4,19,0,3,5.109408328502584,84.60940832850258
1134,4,19,1,3,5.056893902434257,84.55689390243425
1135,4,19,2,3,5.042242650625203,84.5422426506252
1136,4,19,3,3,5.074620202932763,84.57462020293276
1137,4,19,4,3,5.155034579130883,84.65503457913088
1138,4,19,5,3,5.27404866594998,84.77404866594998
1139,4,19,6,3,5.411853288065778,84.91185328806579
1140,4,19,7,3,5.541007499326842,85.04100749932684
1141,4,19,8,3,5.6314670691538256,85.13146706915383
1142,4,19,9,3,5.656957406983508,85.15695740698351
1143,4,19,10,3,5.601389545029771,85.10138954502978
1144,4,20,0,3,5.231341527997587,84.73134152799759
1145,4,20,1,3,5.184396902268857,84.68439690226886
1146,4,20,2,3,5.164190818731754,84.66419081873175
1147,4,20,3,3,5.182013644599718,84.68201364459972
1148,4,20,4,3,5.242019728910751,84.74201972891075
1149,4,20,5,3,5.338137161090856,84.83813716109086
1150,4,20,6,3,5.4537004932316995,84.9537004932317
1151,4,20,7,3,5.564126958015412,85.06412695801541
1152,4,20,8,3,5.642035159420545,85.14203515942054
1153,4,20,9,3,5.663551320203195,85.1635513202032
1154,4,20,10,3,5.614297565555508,85.1142975655555
1155,5,0,0,1,9.25089583376063,110.25089583376062
1156,5,0,1,1,9.095555424085875,110.09555542408587
1157,5,0,2,1,8.914009765915747,109.91400976591575
1158,5,0,3,1,8.744974176706542,109.74497417670655
1159,5,0,4,1,8.625525892825454,109.62552589282545
1160,5,0,5,1,8.581562249298166,109.58156224929816
1161,5,0,6,1,8.621703025192627,109.62170302519263
1162,5,0,7,1,8.736090077048424,109.73609007704843
1163,5,0,8,1,8.899986217730977,109.89998621773098
1164,5,0,9,1,9.080758666143643,110.08075866614364
1165,5,0,10,1,9.246113719587745,110.24611371958774
1166,5,1,0,1,9.284743722907239,110.28474372290724
1167,5,1,1,1,9.136005707220558,110.13600570722056
1168,5,1,2,1,8.962554998364947,109.96255499836495
1169,5,1,3,1,8.798596706792582,109.79859670679258
1170,5,1,4,1,8.677626394298686,109.67762639429868
1171,5,1,5,1,8.624222563751434,109.62422256375143
1172,5,1,6,1,8.64841964964646,109.64841964964646
1173,5,1,7,1,8.744007613666675,109.74400761366667
1174,5,1,8,1,8.890909418182193,109.89090941818219
1175,5,1,9,1,9.060695169408483,110.06069516940848
1176,5,1,10,1,9.22359700232618,110.22359700232619
1177,5,2,0,1,9.2287414253276,110.2287414253276
1178,5,2,1,1,9.09937161094684,110.09937161094685
1179,5,2,2,1,8.950216452411087,109.95021645241108
1180,5,2,3,1,8.808480949149013,109.80848094914901
1181,5,2,4,1,8.701440664299588,109.70144066429958
1182,5,2,5,1,8.650175452055773,109.65017545205578
1183,5,2,6,1,8.664915717857449,109.66491571785745
1184,5,2,7,1,8.743085038653987,109.74308503865399
1185,5,2,8,1,8.870359110058546,109.87035911005854
1186,5,2,9,1,9.024299230418052,110.02429923041805
1187,5,2,10,1,9.179549991372705,110.17954999137271
1188,5,3,0,2,2.068509656908295,75.06850965690829
1189,5,3,1,2,1.9896645707609624,74.98966457076097
1190,5,3,2,2,1.9011743403872934,74.9011743403873
1191,5,3,3,2,1.8132207819906128,74.81322078199061
1192,5,3,4,2,1.7368375606658355,74.73683756066583
1193,5,3,5,2,1.6822721052236274,74.68227210522363
1194,5,3,6,2,1.6574475739673935,74.65744757396739
1195,5,3,7,3,5.2215526806316275,84.72155268063163
1196,5,3,8,3,5.33064407231343,84.83064407231343
1197,5,3,9,3,5.467485517728566,84.96748551772856
1198,5,3,10,3,5.612349418320199,85.11234941832019
1199,5,4,0,2,1.8657846672133531,74.86578466721335
1200,5,4,1,2,1.8103786804664577,74.81037868046646
1201,5,4,2,2,1.752775021858851,74.75277502185885
1202,5,4,3,3,5.159007868650827,84.65900786865083
1203,5,4,4,3,5.115835038445536,84.61583503844554
1204,5,4,5,3,5.101395317012048,84.60139531701205
1205,5,4,6,3,5.122448661278295,84.6224486612783
1206,5,4,7,3,5.181413256430386,84.68141325643039
1207,5,4,8,3,5.275242472880116,84.77524247288011
1208,5,4,9,3,5.395187998841891,84.89518799884189
1209,5,4,10,3,5.527730077073426,85.02773007707343
1210,5,5,0,3,5.121558979334177,84.62155897933418
1211,5,5,1,3,5.083784382344106,84.5837843823441
1212,5,5,2,3,5.0553563010840925,84.55535630108409
1213,5,5,3,3,5.038251086181949,84.53825108618194
1214,5,5,4,3,5.0345745650735365,84.53457456507354
1215,5,5,5,3,5.047261494026752,84.54726149402676
1216,5,5,6,3,5.080000583738452,84.58000058373845
1217,5,5,7,3,5.136173963864288,84.6361739638643
1218,5,5,8,3,5.217095387587915,84.71709538758792
1219,5,5,9,3,5.320233134270852,84.82023313427085
1220,5,5,10,3,5.438221761292261,84.93822176129225
1221,5,6,0,3,4.906291899060794,84.40629189906079
1222,5,6,1,3,4.8976472595587035,84.39764725955871
1223,5,6,2,3,4.907456064094355,84.40745606409436
1224,5,6,3,3,4.931181303630722,84.43118130363072
1225,5,6,4,3,4.963807748534626,84.46380774853462
1226,5,6,5,3,5.002397186072249,84.50239718607224
1227,5,6,6,3,5.047456855442383,84.54745685544238
1228,5,6,7,3,5.102498694959058,84.60249869495905
1229,5,6,8,3,5.171948932523025,84.67194893252302
1230,5,6,9,3,5.258269049855547,84.75826904985554
1231,5,6,10,3,5.359477869879077,84.85947786987907
1232,5,7,0,3,4.752063175712558,84.25206317571256
1233,5,7,1,3,4.766841494897751,84.26684149489775
1234,5,7,2,3,4.806171507601816,84.30617150760182
1235,5,7,3,3,4.861157050202211,84.36115705020221
1236,5,7,4,3,4.921806493588088,84.4218064935881
1237,5,7,5,3,4.980842394493443,84.48084239449344
1238,5,7,6,3,5.036108822106337,84.53610882210634
1239,5,7,7,3,5.090659911846012,84.59065991184602
1240,5,7,8,3,5.150583093512736,84.65058309351274
1241,5,7,9,3,5.221512175348063,84.72151217534807
1242,5,7,10,3,5.305253845028342,84.80525384502835
1243,5,8,0,3,4.669801005135302,84.1698010051353
1244,5,8,1,3,4.699417372907471,84.19941737290748
1245,5,8,2,3,4.756279027326524,84.25627902732653
1246,5,8,3,3,4.829679600216068,84.32967960021607
1247,5,8,4,3,4.907336559288627,84.40733655928862
1248,5,8,5,3,4.979714720052525,84.47971472005253
1249,5,8,6,3,5.042903286606171,84.54290328660618
1250,5,8,7,3,5.099003263515198,84.5990032635152
1251,5,8,8,3,5.15403740791431,84.65403740791432
1252,5,8,9,3,5.214378424756097,84.71437842475609
1253,5,8,10,3,5.2832003121528,84.7832003121528
1254,5,9,0,3,4.644927417431042,84.14492741743103
1255,5,9,1,3,4.678190890503979,84.17819089050398
1256,5,9,2,3,4.738832761948129,84.23883276194813
1257,5,9,3,3,4.816991930519104,84.31699193051911
1258,5,9,4,3,4.900887128493491,84.4008871284935
1259,5,9,5,3,4.9808780750703825,84.48087807507038
1260,5,9,6,3,5.0521885542037746,84.55218855420378
1261,5,9,7,3,5.115309408928797,84.6153094089288
1262,5,9,8,3,5.174140974171242,84.67414097417124
1263,5,9,9,3,5.232876130447254,84.73287613044725
1264,5,9,10,3,5.29306395065974,84.79306395065974
1265,5,10,0,3,4.647030576250707,84.14703057625071
1266,5,10,1,3,4.6713456740747255,84.17134567407473
1267,5,10,2,3,4.722407014748101,84.2224070147481
1268,5,10,3,3,4.793585171737333,84.29358517173733
1269,5,10,4,3,4.875969769720342,84.37596976972034
1270,5,10,5,3,4.961489591384446,84.46148959138445
1271,5,10,6,3,5.044947459559784,84.54494745955978
1272,5,10,7,3,5.124217726676484,84.62421772667648
1273,5,10,8,3,5.198793247290222,84.69879324729023
1274,5,10,9,3,5.267656203133065,84.76765620313307
1275,5,10,10,3,5.327713145704965,84.82771314570496
1276,5,11,0,3,4.645515740202265,84.14551574020227
1277,5,11,1,3,4.64918553218055,84.14918553218055
1278,5,11,2,3,4.680250695991344,84.18025069599135
1279,5,11,3,3,4.737003366637293,84.2370033666373
1280,5,11,4,3,4.814846001794833,84.31484600179483
1281,5,11,5,3,4.90802315434456,84.40802315434456
1282,5,11,6,3,5.010657798049804,84.5106577980498
1283,5,11,7,3,5.1166806857752976,84.6166806857753
1284,5,11,8,3,5.219007626475078,84.71900762647508
1285,5,11,9,3,5.308869436987179,84.80886943698718
1286,5,11,10,3,5.376221275432011,84.87622127543202
1287,5,12,0,3,4.624183419005737,84.12418341900573
1288,5,12,1,3,4.59930568265376,84.09930568265376
1289,5,12,2,3,4.605196483347872,84.10519648334787
1290,5,12,3,3,4.645695351495926,84.14569535149593
1291,5,12,4,3,4.720715166079108,84.2207151660791
1292,5,12,5,3,4.826461344027345,84.32646134402735
1293,5,12,6,3,4.955458589901692,84.4554585899017
1294,5,12,7,3,5.096342535296702,84.5963425352967
1295,5,12,8,3,5.233923510413044,84.73392351041305
1296,5,12,9,3,5.350301303011478,84.85030130301148
1297,5,12,10,3,5.427564269861968,84.92756426986197
1298,5,13,0,3,4.588338656882804,84.0883386568828
1299,5,13,1,3,4.533241285728237,84.03324128572824
1300,5,13,2,3,4.515181797211605,84.01518179721161
1301,5,13,3,3,4.542953461625672,84.04295346162567
1302,5,13,4,3,4.619948535397494,84.1199485353975
1303,5,13,5,3,4.743073496942578,84.24307349694257
1304,5,13,6,3,4.902037140020032,84.40203714002003
1305,5,13,7,3,5.079282173752392,84.57928217375239
1306,5,13,8,3,5.251151449371878,84.75115144937187
1307,5,13,9,3,5.3908810129835505,84.89088101298356
1308,5,13,10,3,5.4735289570003856,84.97352895700038
1309,5,14,0,3,4.561494101403862,84.06149410140387
1310,5,14,1,3,4.481571472094541,83.98157147209454
1311,5,14,2,3,4.446566273079648,83.94656627307965
1312,5,14,3,3,4.468588445475563,83.96858844547556
1313,5,14,4,3,4.552646573213425,84.05264657321342
1314,5,14,5,3,4.694712411709106,84.1947124117091
1315,5,14,6,3,4.880712148974551,84.38071214897455
1316,5,14,7,3,5.086913107453033,84.58691310745303
1317,5,14,8,3,5.282281701298135,84.78228170129813
1318,5,14,9,3,5.4331688099278495,84.93316880992785
1319,5,14,10,3,5.510031697140915,85.01003169714092
1320,5,15,0,3,4.573394981011597,84.0733949810116
1321,5,15,1,3,4.479691879053361,83.97969187905336
1322,5,15,2,3,4.438053413427491,83.9380534134275
1323,5,15,3,3,4.461745204891148,83.96174520489114
1324,5,15,4,3,4.555382411395208,84.05538241139521
1325,5,15,5,3,4.712674604341593,84.21267460434159
1326,5,15,6,3,4.915565077671845,84.41556507767184
1327,5,15,7,3,5.135297484644503,84.6352974846445
1328,5,15,8,3,5.335871432859033,84.83587143285904
1329,5,15,9,3,5.479982398346077,84.97998239834608
1330,5,15,10,3,5.536827873474643,85.03682787347464
1331,5,16,0,3,4.6448747520400975,84.1448747520401
1332,5,16,1,3,4.5506434261816215,84.05064342618162
1333,5,16,2,3,4.512353581271681,84.01235358127168
1334,5,16,3,3,4.54247366066555,84.04247366066555
1335,5,16,4,3,4.6438229957374455,84.14382299573745
1336,5,16,5,3,4.807413657646517,84.30741365764652
1337,5,16,6,3,5.012023179107793,84.5120231791078
1338,5,16,7,3,5.22598608271572,84.72598608271572
1339,5,16,8,3,5.411479617646071,84.91147961764607
1340,5,16,9,3,5.531140119627743,85.03114011962775
1341,5,16,10,3,5.556161412211912,85.0561614122119
1342,5,17,0,3,4.77631321475376,84.27631321475376
1343,5,17,1,3,4.692656195033317,84.19265619503332
1344,5,17,2,3,4.663806648490312,84.16380664849031
1345,5,17,3,3,4.700391856593491,84.20039185659348
1346,5,17,4,3,4.803190093928442,84.30319009392844
1347,5,17,5,3,4.961222522617392,84.46122252261739
1348,5,17,6,3,5.151790435627009,84.651790435627
1349,5,17,7,3,5.342846103745039,84.84284610374505
1350,5,17,8,3,5.497752345988808,84.99775234598881
1351,5,17,9,3,5.582024429700094,85.0820244297001
1352,5,17,10,3,5.57106123731632,85.07106123731631
1353,5,18,0,3,4.944753920786748,84.44475392078675
1354,5,18,1,3,4.876943258092131,84.37694325809213
1355,5,18,2,3,4.857579095143424,84.35757909514342
1356,5,18,3,3,4.895714591242058,84.39571459124205
1357,5,18,4,3,4.9911275040438285,84.49112750404383
1358,5,18,5,3,5.13250223212993,84.63250223212994
1359,5,18,6,3,5.297717779398061,84.79771777939806
1360,5,18,7,3,5.456535758477961,84.95653575847795
1361,5,18,8,3,5.57551961677859,85.07551961677859
1362,5,18,9,3,5.624544350078392,85.1245443500784
1363,5,18,10,3,5.583800955191591,85.08380095519159
1364,5,19,0,3,5.110912896263123,84.61091289626313
1365,5,19,1,3,5.0567976469171345,84.55679764691713
1366,5,19,2,3,5.041004358871752,84.54100435887175
1367,5,19,3,3,5.072516746247816,84.57251674624781
1368,5,19,4,3,5.152081346456236,84.65208134645624
1369,5,19,5,3,5.270077236617059,84.77007723661706
1370,5,19,6,3,5.406702861130401,84.9067028611304
1371,5,19,7,3,5.534727600364767,85.03472760036476
1372,5,19,8,3,5.624421444428607,85.1244214444286
1373,5,19,9,3,5.6497676751637655,85.14976767516376
1374,5,19,10,3,5.594739190657929,85.09473919065793
1375,5,20,0,3,5.233124087516455,84.73312408751646
1376,5,20,1,3,5.18424841171449,84.68424841171449
1377,5,20,2,3,5.16245009115914,84.66245009115914
1378,5,20,3,3,5.178836362685835,84.67883636268583
1379,5,20,4,3,5.237304460716019,84.73730446071602
1380,5,20,5,3,5.331617056264716,84.83161705626472
1381,5,20,6,3,5.44515477836024,84.94515477836023
1382,5,20,7,3,5.553604466194548,85.05360446619454
1383,5,20,8,3,5.62997297252303,85.12997297252303
1384,5,20,9,3,5.650720663355297,85.1507206633553
1385,5,20,10,3,5.601593653084164,85.10159365308417
1386,6,0,0,1,9.247832500967782,110.24783250096779
1387,6,0,1,1,9.093950504421318,110.09395050442131
1388,6,0,2,1,8.914269939285079,109.91426993928508
1389,6,0,3,1,8.74690515684539,109.74690515684539
1390,6,0,4,1,8.628382887714185,109.62838288771418
1391,6,0,5,1,8.584259209972272,109.58425920997227
1392,6,0,6,1,8.623103965687394,109.62310396568739
1393,6,0,7,1,8.73528509681804,109.73528509681805
1394,6,0,8,1,8.896471460126975,109.89647146012697
1395,6,0,9,1,9.07448426589394,110.07448426589394
1396,6,0,10,1,9.237416650694625,110.23741665069463
1397,6,1,0,1,9.282491338687255,110.28249133868725
1398,6,1,1,1,9.135574550968858,110.13557455096885
1399,6,1,2,1,8.964371205538134,109.96437120553813
1400,6,1,3,1,8.802389452536275,109.80238945253627
1401,6,1,4,1,8.682481374207322,109.68248137420733
1402,6,1,5,1,8.628834336970936,109.62883433697094
1403,6,1,6,1,8.651454812884737,109.65145481288474
1404,6,1,7,1,8.744455693352876,109.74445569335288
1405,6,1,8,1,8.888309747811334,109.88830974781133
1406,6,1,9,1,9.05517994397458,110.05517994397458
1407,6,1,10,1,9.21576119796476,110.21576119796475
1408,6,2,0,1,9.228724604401478,110.22872460440148
1409,6,2,1,1,9.10143733612968,110.10143733612968
1410,6,2,2,1,8.95473627576054,109.95473627576054
1411,6,2,3,1,8.81510056681487,109.81510056681488
1412,6,2,4,1,8.709132536074705,109.7091325360747
1413,6,2,5,1,8.657514970119369,109.65751497011937
1414,6,2,6,1,8.6704865915137,109.67048659151371
1415,6,2,7,1,8.745872553196852,109.74587255319685
1416,6,2,8,1,8.869996692415606,109.86999669241561
1417,6,2,9,1,9.021091338830056,110.02109133883006
1418,6,2,10,1,9.174279345358965,110.17427934535897
1419,6,3,0,2,2.0701494783260292,75.07014947832603
1420,6,3,1,2,1.9924035455358284,74.99240354553582
1421,6,3,2,2,1.9051763058895428,74.90517630588954
1422,6,3,3,2,1.8184175109756922,74.81841751097569
1423,6,3,4,2,1.742914577812602,74.7429145778126
1424,6,3,5,2,1.688716517435957,74.68871651743596
1425,6,3,6,3,5.164461782309014,84.66446178230902
1426,6,3,7,3,5.227516416788088,84.72751641678809
1427,6,3,8,3,5.333679734206976,84.83367973420698
1428,6,3,9,3,5.4680354564472795,84.96803545644728
1429,6,3,10,3,5.611299211596135,85.11129921159613
1430,6,4,0,2,1.8691458715923357,74.86914587159234
1431,6,4,1,2,1.814800451791816,74.81480045179181
1432,6,4,2,3,5.231614277356782,84.73161427735678
1433,6,4,3,3,5.171212256342413,84.67121225634241
1434,6,4,4,3,5.129085919909772,84.62908591990977
1435,6,4,5,3,5.114387804586876,84.61438780458688
1436,6,4,6,3,5.133935097461838,84.63393509746184
1437,6,4,7,3,5.190601716180929,84.69060171618094
1438,6,4,8,3,5.282029992836179,84.78202999283617
1439,6,4,9,3,5.400131990056399,84.9001319900564
1440,6,4,10,3,5.531764025755626,85.03176402575562
1441,6,5,0,3,5.129708786278513,84.62970878627851
1442,6,5,1,3,5.093678604355125,84.59367860435512
1443,6,5,2,3,5.067256516282903,84.56725651628291
1444,6,5,3,3,5.0518992660013,84.5518992660013
1445,6,5,4,3,5.049179260162301,84.5491792601623
1446,6,5,5,3,5.061722100598376,84.56172210059837
1447,6,5,6,3,5.093286207052236,84.59328620705223
1448,6,5,7,3,5.1477010822448,84.6477010822448
1449,6,5,8,3,5.226940896567696,84.7269408965677
1450,6,5,9,3,5.329081392017467,84.82908139201747
1451,6,5,10,3,5.447051240194685,84.94705124019468
1452,6,6,0,3,4.916353882370886,84.41635388237088
1453,6,6,1,3,4.908890292702502,84.4088902927025
1454,6,6,2,3,4.920138322050826,84.42013832205083
1455,6,6,3,3,4.945154154455388,84.44515415445538
1456,6,6,4,3,4.978475845444663,84.47847584544466
1457,6,6,5,3,5.016910345405047,84.51691034540505
1458,6,6,6,3,5.061057017981274,84.56105701798127
1459,6,6,7,3,5.11486838581212,84.61486838581212
1460,6,6,8,3,5.183396684142358,84.68339668414235
1461,6,6,9,3,5.269648973881533,84.76964897388153
1462,6,6,10,3,5.3718501556732265,84.87185015567323
1463,6,7,0,3,4.763787760270824,84.26378776027083
1464,6,7,1,3,4.779061221794872,84.27906122179488
1465,6,7,2,3,4.819099371043755,84.31909937104375
1466,6,7,3,3,4.874718819961688,84.37471881996169
1467,6,7,4,3,4.935586973937996,84.435586973938
1468,6,7,5,3,4.994250692105611,84.49425069210561
1469,6,7,6,3,5.048691194642928,84.54869119464293
1470,6,7,7,3,5.102410495977545,84.60241049597755
1471,6,7,8,3,5.162090885677178,84.66209088567717
1472,6,7,9,3,5.233844692486829,84.73384469248683
1473,6,7,10,3,5.319588847472341,84.81958884747235
1474,6,8,0,3,4.683170716404925,84.18317071640493
1475,6,8,1,3,4.712613951928754,84.21261395192876
1476,6,8,2,3,4.7694033259520285,84.26940332595203
1477,6,8,3,3,4.842670710252223,84.34267071025222
1478,6,8,4,3,4.919918762201843,84.41991876220185
1479,6,8,5,3,4.991542116861855,84.49154211686185
1480,6,8,6,3,5.053834624496491,84.55383462449649
1481,6,8,7,3,5.109363530135241,84.60936353013524
1482,6,8,8,3,5.164712575184222,84.66471257518423
1483,6,8,9,3,5.2266528622267945,84.7266528622268
1484,6,8,10,3,5.298357275273218,84.79835727527322
1485,6,9,0,3,4.659925583457364,84.15992558345737
1486,6,9,1,3,4.692505328865287,84.19250532886528
1487,6,9,2,3,4.7523989404961995,84.25239894049619
1488,6,9,3,3,4.8297133338879314,84.32971333388794
1489,6,9,4,3,4.912592261981316,84.41259226198132
1490,6,9,5,3,4.991445019077493,84.49144501907749
1491,6,9,6,3,5.061773696447867,84.56177369644787
1492,6,9,7,3,5.124546792235096,84.6245467922351
1493,6,9,8,3,5.184172392191388,84.68417239219139
1494,6,9,9,3,5.245136398620185,84.74513639862019
